type,indicator,classification,detected_date
domain,okmxtopr.top,malicious,2025-11-02
domain,filterscav.click,malicious,2025-10-29
domain,cwduxf.pics,malicious,2025-12-07
domain,opaidwaw.click,malicious,2025-10-10
domain,umsxfi.help,malicious,2025-12-24
domain,xqeki.icu,malicious,2025-10-03
domain,qzrfdk.shop,malicious,2025-12-11
domain,csesrt.sbs,malicious,2025-10-06
domain,domwbu.top,malicious,2025-12-09
domain,bigatizhg.click,malicious,2025-05-28
domain,emailoer.click,malicious,2025-10-09
domain,cwjgsqsg.cfd,malicious,2025-11-11
domain,ysreoo.sbs,malicious,2025-09-07
domain,kxvzzt.xyz,malicious,2025-11-26
domain,mxpotisngby.buzz,malicious,2025-09-09
domain,qeamoie.click,malicious,2025-10-29
domain,oicvagsca.click,malicious,2025-05-18
domain,0531771.top,malicious,2025-11-09
domain,telhtb.top,malicious,2025-12-12
domain,xqtio.icu,malicious,2025-10-01
domain,bbhqms.shop,malicious,2025-12-16
domain,qidcass.sbs,malicious,2025-09-28
domain,jfdzqt.top,malicious,2025-12-21
domain,hgsowngely.buzz,malicious,2025-05-22
domain,xjfsdpotybq.buzz,malicious,2025-09-27
domain,uqyxw.top,malicious,2025-12-12
domain,xqefb.icu,malicious,2025-09-25
domain,dejdhed.top,malicious,2025-01-12
domain,bulsmmqg.top,malicious,2025-10-23
domain,igyacsdk.click,malicious,2025-05-17
domain,zsqote.shop,malicious,2026-01-01
domain,ttrvsww.icu,malicious,2025-08-14
domain,wamsai.shop,malicious,2025-11-14
domain,tibyxk.sbs,malicious,2025-11-14
domain,cvbnmklj.sbs,malicious,2025-08-14
domain,lobassax.click,malicious,2025-05-17
domain,rujvff.sbs,malicious,2025-10-12
domain,afsrpuhb.top,malicious,2025-10-23
domain,ktsdfesdvd.buzz,malicious,2025-04-28
domain,9vczx.icu,malicious,2025-06-26
domain,rolventrymaksudenipo.sbs,malicious,2025-10-29
domain,fsqdwt.sbs,malicious,2025-11-19
domain,oihfvrr.sbs,malicious,2025-09-24
domain,uwrwqop.sbs,malicious,2025-11-14
domain,ywhnoag.xyz,malicious,2025-11-14
domain,ljnhdhx.icu,malicious,2024-12-26
domain,kessrofug.sbs,malicious,2025-05-10
domain,1bw7s.icu,malicious,2025-07-07
domain,yujska.sbs,malicious,2025-07-07
domain,kzqodv.sbs,malicious,2025-11-12
domain,escpoibe.click,malicious,2025-07-10
domain,596297.top,malicious,2025-10-27
domain,jgiheda.click,malicious,2026-01-02
domain,kvy5x.icu,malicious,2025-07-27
domain,hysngownyr.buzz,malicious,2025-05-22
domain,poeuryt.click,malicious,2025-10-07
domain,qwfashion.top,malicious,2025-10-30
domain,hsdajkfpghdsaq.sbs,malicious,2025-07-21
domain,mtfyss.sbs,malicious,2025-10-14
domain,rmhdjrgx.cfd,malicious,2025-08-07
domain,8s3t5.icu,malicious,2025-06-28
domain,stsrhg.top,malicious,2025-10-25
domain,tlmshj.sbs,malicious,2025-11-01
domain,bbbgggmd.top,malicious,2025-11-13
domain,xyzaoo.top,malicious,2025-11-21
domain,hi5me.icu,malicious,2025-07-22
domain,4gl9c.icu,malicious,2025-07-08
domain,sibwok.help,malicious,2025-11-24
domain,3credhdhg.icu,malicious,2025-08-17
domain,n1sn5.icu,malicious,2025-08-31
