type,indicator,classification,detected_date
domain,jobsforukrainebyturijobs[.]com,legitimate,2022-05-17
domain,jobukraine[.]com,legitimate,2022-03-10
domain,justice-for-ukraine[.]com,legitimate,2022-04-05
domain,katapult-ukraine[.]com,legitimate,2022-04-07
domain,kbeauty-ukraine[.]com[.]ua,legitimate,2022-05-15
domain,keepukraineconnected[.]org,legitimate,2022-04-06
domain,kidsofukraine[.]net,legitimate,2022-04-13
domain,kievukraine[.]info,legitimate,2022-03-08
domain,kino-hilft-ukraine[.]de,legitimate,2022-03-14
domain,knightsforukraine[.]org,legitimate,2022-05-17
domain,koelnhilftukraine[.]koeln,legitimate,2022-03-09
domain,koncerterforukraine[.]dk,legitimate,2022-07-01
domain,konsulat-ukraine[.]at,legitimate,2022-03-08
domain,kriegsgraeber-ukraine[.]info,legitimate,2022-05-07
domain,krigeniukraine[.]org,legitimate,2022-04-29
domain,krymsos[.]com,legitimate,2022-04-04
domain,laruhelpsukraine[.]com,legitimate,2022-04-05
domain,laskastore[.]com,legitimate,2022-04-04
domain,law-ukraine[.]com,legitimate,2022-06-10
domain,leaveukraine[.]com,legitimate,2022-03-09
domain,lebensmittelhilfe-ukraine[.]de,legitimate,2022-03-09
domain,legionofukraine[.]com,legitimate,2022-03-23
domain,leipzig-helps-ukraine[.]de,legitimate,2022-03-09
domain,letshelp[.]com[.]ua,legitimate,2022-04-04
domain,letukrainewin[.]org,legitimate,2022-05-04
