type,indicator,classification,detected_date
domain,bbva-ba[.]ga,phishing,2022-11-02
domain,b-mo-secrity[.]cf,phishing,2022-11-02
domain,appl-id-unlcoked-store[.]cf,phishing,2022-11-02
domain,ppl-id-unlocked[.]cf,phishing,2022-11-02
domain,netflix-update[.]co,phishing,2022-11-02
domain,interacanada[.]cf,phishing,2022-11-02
domain,bbvasys[.]gq,phishing,2022-11-02
domain,bbvaes[.]cf,phishing,2022-11-02
domain,amine11[.]ml,phishing,2022-11-02
domain,ameli-assu[.]ga,phishing,2022-11-02
domain,timitsecurity[.]cf,phishing,2022-11-02
domain,bbva-ba[.]cf,phishing,2022-11-02
domain,app-santander[.]cf,phishing,2022-11-02
domain,ameliassurmaladie[.]cf,phishing,2022-11-02
domain,ameli-assurmaladie[.]cf,phishing,2022-11-02
domain,aide-security1[.]gq,phishing,2022-11-02
domain,aide-security1[.]ga,phishing,2022-11-02
domain,scrty[.]cf,phishing,2022-11-02
domain,abcd[.]network,phishing,2022-11-02
domain,ppl-id-unlocked[.]ga,phishing,2022-11-02
domain,mailling2020[.]ga,phishing,2022-11-02
domain,ameli-assurance-maladie[.]ga,phishing,2022-11-02
domain,aircolelimiteproduit[.]ga,phishing,2022-11-02
domain,vps630165[.]ovh[.]net,phishing,2022-11-02
domain,unlocked-id-for-you[.]ml,phishing,2022-11-02
domain,ppl-identity[.]ga,phishing,2022-11-02
domain,myroom-hotels[.]com,phishing,2022-11-02
domain,interacanada[.]gq,phishing,2022-11-02
domain,boa4[.]cf,phishing,2022-11-02
domain,bbva-es[.]gq,phishing,2022-11-02
domain,bbva-es[.]cf,phishing,2022-11-02
domain,b-np-secur[.]ml,phishing,2022-11-02
domain,appl-id-unlcoked-appl[.]cf,phishing,2022-11-02
domain,ameli-secure[.]com,phishing,2022-11-02
domain,ameli-compt[.]com,phishing,2022-11-02
domain,ameli-assurance[.]cf,phishing,2022-11-02
domain,ip-51-75-142[.]eu,phishing,2022-11-02
domain,boa2019[.]ga,phishing,2022-11-02
domain,veriify-your-accoount[.]ml,phishing,2022-11-02
domain,produitagricole[.]cf,phishing,2022-11-02
domain,bnpparibasbank[.]fr,phishing,2022-11-02
domain,bnp-security[.]cf,phishing,2022-11-02
domain,ameli2019[.]cf,phishing,2022-11-02
domain,ameli-cpam[.]info,phishing,2022-09-20
domain,secures13-ameli[.]fr,phishing,2022-11-02
domain,secures16-bnpparibas[.]fr,phishing,2022-09-05
domain,secures15-bnpparibas[.]fr,phishing,2022-08-27
domain,secures15-ameli[.]fr,phishing,2022-09-01
domain,secures14-ameli[.]fr,phishing,2022-11-02
domain,secures2-societegenerale[.]fr,phishing,2022-11-02
domain,secure15-ameli[.]fr,phishing,2022-11-02
domain,enregistrement-bnpparibas[.]fr,phishing,2022-08-19
domain,sfrclient[.]fr,phishing,2022-11-02
domain,xn--vrification-netfiix-inc-bcc[.]com,phishing,2022-11-02
domain,xn--support-securit-pnb[.]fr,phishing,2022-09-19
domain,xn--mise--jour-informations-84b[.]com,phishing,2022-11-02
domain,watchnetflix[.]fr,phishing,2022-11-02
domain,vitl-expi[.]info,phishing,2022-11-02
domain,vitale-sms-gv[.]com,phishing,2022-09-19
domain,vitale-ass-s[.]fr,phishing,2022-11-02
domain,vital-cpam-recouvrement[.]info,phishing,2022-11-02
domain,vital-ameli[.]co,phishing,2022-11-02
domain,vignette-critair-gouv[.]com,phishing,2022-11-02
domain,verify-netflix[.]fr,phishing,2022-09-16
domain,verification-netfiix[.]com,phishing,2022-11-02
domain,verification-client-poste[.]info,phishing,2022-09-20
domain,supportauth-netflix[.]com,phishing,2022-09-19
domain,support-renouvellement-ameli[.]fr,phishing,2022-11-02
domain,support-moncompte-netflix[.]com,phishing,2022-10-26
domain,support-ameli-client[.]com,phishing,2022-09-09
domain,suivis-colis[.]me,phishing,2022-11-02
domain,suivichronopostfrance[.]fr,phishing,2022-11-02
domain,suivi-verif[.]info,phishing,2022-11-02
domain,suivi-informations[.]com,phishing,2022-11-02
domain,suivi-colis-chrono-post[.]fr,phishing,2022-11-02
domain,societe-generaie[.]info,phishing,2022-09-19
domain,sociale-cartesecurite[.]fr,phishing,2022-11-02
domain,sidentifiermabanque[.]com,phishing,2022-11-02
