type,indicator,classification,detected_date
domain,madushoa1939.com,malicious,2024-07-25
domain,maikope.com,malicious,2025-05-02
domain,mailmarketmasters.com,malicious,2026-02-24
domain,majorleagueprices.icu,malicious,2024-10-31
domain,makeloveand.beauty,malicious,2025-12-17
domain,makeloveand.beauty,malicious,2025-12-17
domain,maketings.com,malicious,2026-02-24
domain,makeupsartandmore.beauty,malicious,2024-11-23
domain,makeupstore.fun,malicious,2026-01-13
domain,mallowzama.online,malicious,2024-02-09
domain,manageark.com,malicious,2025-06-12
domain,manekinekoluckykitty.com,malicious,2026-02-24
domain,manistkal.cfd,malicious,2024-09-04
domain,mannedroll.com,malicious,2026-02-24
domain,markethink.fun,malicious,2025-11-19
domain,markethink.fun,malicious,2025-11-19
domain,markethink.shop,malicious,2025-02-09
domain,marketingsurveyhere.store,malicious,2026-02-05
domain,markiwalk.lat,malicious,2026-02-24
domain,marshprom.xyz,malicious,2024-02-09
domain,mastersoninc.com,malicious,2026-02-24
domain,mastertrackingdomain.com,malicious,2024-05-29
domain,maximizedmarketingspend.icu,malicious,2026-02-24
domain,mcmod.cn,malicious,2026-02-24
domain,mdtols.com,malicious,2024-12-20
domain,mechatecha1520.com,malicious,2024-11-28
domain,megasurveyprize.com,malicious,2026-02-24
domain,memberexclusive.pro,malicious,2024-06-30
domain,memberexclusives.guru,malicious,2024-08-17
domain,membersdeluxe.pro,malicious,2024-09-13
domain,men-symbol-season-major.run,malicious,2025-08-09
domain,mentdisc.quest,malicious,2026-02-24
domain,mercantilismpicot.yachts,malicious,2025-09-06
domain,metropowers.lat,malicious,2025-01-10
domain,microtr4ckerzz.com,malicious,2024-08-19
domain,midnightssnow.com,malicious,2026-02-24
domain,millermazda.com,malicious,2026-02-24
domain,millionmarketingss.store,malicious,2025-11-18
domain,mimevigils.lat,malicious,2026-02-24
domain,minesofearth.com,malicious,2026-02-24
domain,misterhawk.icu,malicious,2024-11-24
domain,mizzletropidoclonion.icu,malicious,2025-12-17
domain,mizzletropidoclonion.icu,malicious,2025-12-17
domain,mmttr4cker.com,malicious,2024-06-12
domain,monostracks.com,malicious,2025-01-11
domain,monthly-reviews.pro,malicious,2024-07-22
domain,moonflowsad.shop,malicious,2026-02-24
domain,moralflapper.store,malicious,2026-02-24
domain,moredeepss.info,malicious,2025-11-26
domain,morethanasurvey.icu,malicious,2024-11-03
domain,multipletogett.xyz,malicious,2024-10-03
domain,mundivagrantsarcoplasm.fun,malicious,2024-02-24
domain,musicalrhythmory.com,malicious,2025-12-11
domain,my.be,malicious,2026-02-24
domain,myexclusiveservo.com,malicious,2025-01-29
domain,mygiftreward.com,malicious,2026-02-24
domain,mylovelydeals.world,malicious,2026-02-24
domain,myopinionpayout.com,malicious,2025-07-07
domain,myredirectservices.com,malicious,2024-06-10
domain,myridianprizes.com,malicious,2026-02-04
domain,mysteryboxshop.cc,malicious,2025-02-20
domain,myvalueoffer.com,malicious,2024-10-30
domain,nailartcraze.shop,malicious,2026-02-24
domain,nanajoo.site,malicious,2023-07-21
domain,natercru.com,malicious,2026-02-24
domain,natsite.com,malicious,2024-12-25
domain,navalelder.com,malicious,2024-07-23
domain,nb-bio-jump-choice.top,malicious,2023-12-12
