type,indicator,classification,detected_date
domain,goodangelforukraine[.]com,phishing,2022-03-08
domain,gos-ukraine[.]top,phishing,2022-03-08
domain,goukraine[.]ca,suspicious,2022-03-16
domain,goukraine[.]tours,parked,2022-03-08
domain,goukrainego[.]com,parked,2022-03-08
domain,govauctionz[.]co,phishing,2022-03-24
domain,grainlandukraine[.]ie,parked,2022-05-15
domain,gsrukraine[.]com,unavailable,2022-03-08
domain,guerre-ukraine[.]fr,phishing,2022-03-08
domain,gyaangaming[.]com,malware,2022-03-17
domain,gyanstadypoint[.]com,malware,2022-03-17
domain,halifaxstandwithukraine[.]ca,suspicious,2022-04-06
domain,hanover4ukraine[.]de,suspicious,2022-04-05
domain,has-russia-invaded-ukraine-yet[.]com,unavailable,2022-03-08
domain,hashinq24[.]com,phishing,2022-04-23
domain,hasrussiaalreadyinvadedukraine[.]com,parked,2022-03-08
domain,hasrussiainvadedukraineyet[.]com,parked,2022-03-08
domain,hasrussiainvadedukraineyet[.]live,parked,2022-03-08
domain,hasukrainebeeninvadetyet[.]com,parked,2022-03-08
domain,hatzalaukraine[.]com,parked,2022-03-08
domain,hatzalhaukraine[.]org,parked,2022-03-08
domain,hatzallahukraine[.]com,parked,2022-03-08
domain,havasukraine[.]com[.]ua,parked,2022-06-07
domain,haverussiainvadedukraineyet[.]com,parked,2022-03-08
domain,health4ukraine[.]pl,parked,2022-04-21
domain,healukraine[.]org,unavailable,2022-03-10
domain,heartswithukraine[.]org,suspicious,2022-04-25
domain,hehpukraine[.]org,parked,2022-03-08
domain,help-for-rivne-ukraine[.]org,suspicious,2022-03-09
domain,help-for-ukraine[.]com,unavailable,2022-03-08
domain,help-for-ukraine[.]eu,phishing,2022-03-31
domain,help-fund-ukraine[.]org,phishing,2022-03-08
domain,help-ukraina[.]org,phishing,2022-04-02
domain,help-ukraine-2022[.]cc,phishing,2022-03-14
domain,help-ukraine-compaign[.]com,phishing,2022-03-08
domain,help-ukraine-de[.]de,suspicious,2022-03-09
domain,help-ukraine-lt[.]com,parked,2022-04-06
domain,help-ukraine-muenchen[.]de,suspicious,2022-03-22
domain,help-ukraine-now[.]online,phishing,2022-03-08
domain,help-ukraine-win[.]com,malware,2022-03-08
domain,help-ukraine-win[.]com[.]ua,other,2022-04-06
domain,help-ukraine[.]de,parked,2022-04-22
domain,help-ukraine[.]digital,parked,2022-03-08
domain,help-ukraine[.]foundation,suspicious,2022-08-23
domain,help-ukraine[.]io,suspicious,2022-03-08
